idRegistro;idUsuario;idEmpresa;tipo_operacion;fecha;hora_local;direccion_ip;dispositivo;plataforma;ubicacion;fecha_edicion;usuario_edicion;ip_edicion;descripcion;manual
3551928;204068;24878;0;"2025-07-22 15:00:00";"2025-07-22 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"22 de Julio del 2025";1
3551929;204068;24878;1;"2025-07-22 20:00:00";"2025-07-22 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"22 de Julio del 2025";1
3551934;204068;24878;0;"2025-07-23 15:00:00";"2025-07-23 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"23 de Julio del 2025";1
3551935;204068;24878;1;"2025-07-23 20:00:00";"2025-07-23 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"23 de Julio del 2025";1
3554239;203131;24878;0;"2025-07-24 09:00:00";"2025-07-24 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602034 / Long:2.1381108";;;;"todo el dia";1
3554240;203131;24878;2;"2025-07-24 14:00:00";"2025-07-24 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602034 / Long:2.1381108";;;;"todo el dia";1
3554241;203131;24878;3;"2025-07-24 15:00:00";"2025-07-24 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602034 / Long:2.1381108";;;;"todo el dia";1
3554242;203131;24878;1;"2025-07-24 20:00:00";"2025-07-24 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602034 / Long:2.1381108";;;;"todo el dia";1
3554490;204068;24878;0;"2025-07-24 09:00:00";"2025-07-24 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"24 de Julio del 2025";1
3554491;204068;24878;2;"2025-07-24 14:00:00";"2025-07-24 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"24 de Julio del 2025";1
3554492;204068;24878;3;"2025-07-24 15:00:00";"2025-07-24 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"24 de Julio del 2025";1
3554493;204068;24878;1;"2025-07-24 20:00:00";"2025-07-24 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"24 de Julio del 2025";1
3556551;204022;24878;0;"2025-07-24 15:00:00";"2025-07-24 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3556552;204022;24878;2;"2025-07-24 19:50:00";"2025-07-24 19:50:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3556553;204022;24878;3;"2025-07-24 19:55:00";"2025-07-24 19:55:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3556554;204022;24878;1;"2025-07-24 20:00:00";"2025-07-24 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3559597;204022;24878;0;"2025-07-25 09:00:00";"2025-07-25 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;-;1
3559598;204022;24878;2;"2025-07-25 14:00:00";"2025-07-25 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;-;1
3559599;204022;24878;3;"2025-07-25 15:00:00";"2025-07-25 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;-;1
3559600;204022;24878;1;"2025-07-25 20:00:00";"2025-07-25 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;-;1
3560563;203131;24878;0;"2025-07-28 09:00:00";"2025-07-28 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3601976 / Long:2.1381269";;;;"todo el dia";1
3560564;203131;24878;2;"2025-07-28 14:00:00";"2025-07-28 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3601976 / Long:2.1381269";;;;"todo el dia";1
3560565;203131;24878;3;"2025-07-28 15:00:00";"2025-07-28 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3601976 / Long:2.1381269";;;;"todo el dia";1
3560566;203131;24878;1;"2025-07-28 20:00:00";"2025-07-28 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3601976 / Long:2.1381269";;;;"todo el dia";1
3560700;204068;24878;0;"2025-07-28 09:00:00";"2025-07-28 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"28 de Julio del 2025";1
3560701;204068;24878;1;"2025-07-28 14:00:00";"2025-07-28 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"28 de Julio del 2025";1
3564957;204022;24878;0;"2025-07-29 09:00:00";"2025-07-29 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3564958;204022;24878;2;"2025-07-29 14:00:00";"2025-07-29 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3564959;204022;24878;3;"2025-07-29 15:00:00";"2025-07-29 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3564960;204022;24878;1;"2025-07-29 20:00:00";"2025-07-29 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3565092;203131;24878;0;"2025-07-29 09:00:00";"2025-07-29 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"solo mañana";1
3565093;203131;24878;1;"2025-07-29 14:00:00";"2025-07-29 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"solo mañana";1
3566201;204068;24878;0;"2025-07-29 15:00:00";"2025-07-29 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"29 de Julio del 2025";1
3566202;204068;24878;1;"2025-07-29 20:00:00";"2025-07-29 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"29 de Julio del 2025";1
3568545;203131;24878;0;"2025-07-30 09:00:00";"2025-07-30 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"todo el dia";1
3568546;203131;24878;2;"2025-07-30 14:00:00";"2025-07-30 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"todo el dia";1
3568547;203131;24878;3;"2025-07-30 15:00:00";"2025-07-30 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"todo el dia";1
3568548;203131;24878;1;"2025-07-30 20:00:00";"2025-07-30 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1331968";;;;"todo el dia";1
3572514;203131;24878;0;"2025-07-31 09:00:00";"2025-07-31 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602152 / Long:2.1381184";;;;"solo mañana";1
3572515;203131;24878;1;"2025-07-31 14:00:00";"2025-07-31 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602152 / Long:2.1381184";;;;"solo mañana";1
3572544;204068;24878;0;"2025-07-30 15:00:00";"2025-07-30 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"30 de Julio del 2025";1
3572545;204068;24878;1;"2025-07-30 20:00:00";"2025-07-30 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"30 de Julio del 2025";1
3572552;204068;24878;0;"2025-07-31 09:00:00";"2025-07-31 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"31 de Julio del 2025";1
3572553;204068;24878;2;"2025-07-31 14:00:00";"2025-07-31 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"31 de Julio del 2025";1
3572554;204068;24878;3;"2025-07-31 15:00:00";"2025-07-31 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"31 de Julio del 2025";1
3572555;204068;24878;1;"2025-07-31 20:00:00";"2025-07-31 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"31 de Julio del 2025";1
3575256;204022;24878;0;"2025-07-31 15:00:00";"2025-07-31 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3597696 / Long:2.1364736";;;;-;1
3575257;204022;24878;1;"2025-07-31 20:00:00";"2025-07-31 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3597696 / Long:2.1364736";;;;-;1
3576714;204022;24878;0;"2025-08-01 09:00:00";"2025-08-01 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3576715;204022;24878;1;"2025-08-01 14:00:00";"2025-08-01 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3579323;204022;24878;0;"2025-08-04 09:00:00";"2025-08-04 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3579324;204022;24878;1;"2025-08-04 14:00:00";"2025-08-04 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3582249;204022;24878;0;"2025-08-05 09:00:00";"2025-08-05 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602252 / Long:2.1380938";;;;-;1
3582250;204022;24878;1;"2025-08-05 14:00:00";"2025-08-05 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602252 / Long:2.1380938";;;;-;1
3585790;204022;24878;0;"2025-08-06 09:00:00";"2025-08-06 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3585791;204022;24878;1;"2025-08-06 14:00:00";"2025-08-06 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3589461;204022;24878;0;"2025-08-07 15:00:00";"2025-08-07 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602245 / Long:2.1381067";;;;-;1
3589462;204022;24878;1;"2025-08-07 20:00:00";"2025-08-07 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602245 / Long:2.1381067";;;;-;1
3591311;204022;24878;0;"2025-08-08 09:00:00";"2025-08-08 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602021 / Long:2.1381234";;;;-;1
3591312;204022;24878;1;"2025-08-08 14:00:00";"2025-08-08 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602021 / Long:2.1381234";;;;-;1
3594048;204022;24878;0;"2025-08-11 09:00:00";"2025-08-11 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3597696 / Long:2.1331968";;;;-;1
3594049;204022;24878;1;"2025-08-11 14:00:00";"2025-08-11 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3597696 / Long:2.1331968";;;;-;1
3600479;204022;24878;0;"2025-08-14 15:00:00";"2025-08-14 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3600480;204022;24878;1;"2025-08-14 20:00:00";"2025-08-14 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3601540;203131;24878;0;"2025-08-18 09:00:00";"2025-08-18 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602086 / Long:2.138099";;;;"solo mañana";1
3601541;203131;24878;1;"2025-08-18 14:00:00";"2025-08-18 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602086 / Long:2.138099";;;;"solo mañana";1
3604604;203131;24878;0;"2025-08-19 15:00:00";"2025-08-19 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602143 / Long:2.1380953";;;;"solo tarde";1
3604605;203131;24878;1;"2025-08-19 20:00:00";"2025-08-19 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602143 / Long:2.1380953";;;;"solo tarde";1
3605760;203131;24878;0;"2025-08-20 09:00:00";"2025-08-20 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602247 / Long:2.1380986";;;;"solo mañana";1
3605761;203131;24878;1;"2025-08-20 14:00:00";"2025-08-20 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602247 / Long:2.1380986";;;;"solo mañana";1
3610251;203131;24878;0;"2025-08-22 09:00:00";"2025-08-22 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602101 / Long:2.1380954";;;;"SOLO MAÑANA";1
3610252;203131;24878;1;"2025-08-22 14:00:00";"2025-08-22 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602101 / Long:2.1380954";;;;"SOLO MAÑANA";1
3612149;203131;24878;0;"2025-08-25 09:00:00";"2025-08-25 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602199 / Long:2.1381155";;;;"solo mañana";1
3612150;203131;24878;1;"2025-08-25 14:00:00";"2025-08-25 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602199 / Long:2.1381155";;;;"solo mañana";1
3616225;203131;24878;0;"2025-08-26 15:00:00";"2025-08-26 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602196 / Long:2.1381006";;;;"solo tarde";1
3616226;203131;24878;1;"2025-08-26 20:00:00";"2025-08-26 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602196 / Long:2.1381006";;;;"solo tarde";1
3617939;203131;24878;0;"2025-08-27 09:00:00";"2025-08-27 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602255 / Long:2.1380923";;;;"solo mañana";1
3617940;203131;24878;1;"2025-08-27 14:00:00";"2025-08-27 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602255 / Long:2.1380923";;;;"solo mañana";1
3622350;203131;24878;0;"2025-08-28 15:00:00";"2025-08-28 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602216 / Long:2.1380947";;;;"solo tarde";1
3622351;203131;24878;1;"2025-08-28 20:00:00";"2025-08-28 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602216 / Long:2.1380947";;;;"solo tarde";1
3624172;203131;24878;0;"2025-08-29 09:00:00";"2025-08-29 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602238 / Long:2.1380966";;;;"solo  mañana";1
3624173;203131;24878;1;"2025-08-29 14:00:00";"2025-08-29 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602238 / Long:2.1380966";;;;"solo  mañana";1
3626747;203131;24878;0;"2025-09-01 09:00:00";"2025-09-01 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3728768 / Long:2.1364736";;;;"todo el dia";1
3626748;203131;24878;2;"2025-09-01 14:00:00";"2025-09-01 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3728768 / Long:2.1364736";;;;"todo el dia";1
3626749;203131;24878;3;"2025-09-01 15:00:00";"2025-09-01 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3728768 / Long:2.1364736";;;;"todo el dia";1
3626750;203131;24878;1;"2025-09-01 20:00:00";"2025-09-01 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3728768 / Long:2.1364736";;;;"todo el dia";1
3630871;203131;24878;0;"2025-09-02 09:00:00";"2025-09-02 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602323 / Long:2.138086";;;;"todo el dia";1
3630872;203131;24878;2;"2025-09-02 14:00:00";"2025-09-02 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602323 / Long:2.138086";;;;"todo el dia";1
3630873;203131;24878;3;"2025-09-02 15:00:00";"2025-09-02 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602323 / Long:2.138086";;;;"todo el dia";1
3630874;203131;24878;1;"2025-09-02 20:00:00";"2025-09-02 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602323 / Long:2.138086";;;;"todo el dia";1
3635427;203131;24878;0;"2025-09-03 09:00:00";"2025-09-03 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602252 / Long:2.1380941";;;;"todo el dia";1
3635428;203131;24878;2;"2025-09-03 14:00:00";"2025-09-03 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602252 / Long:2.1380941";;;;"todo el dia";1
3635429;203131;24878;3;"2025-09-03 15:00:00";"2025-09-03 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602252 / Long:2.1380941";;;;"todo el dia";1
3635430;203131;24878;1;"2025-09-03 20:00:00";"2025-09-03 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602252 / Long:2.1380941";;;;"todo el dia";1
3640408;203131;24878;0;"2025-09-04 09:00:00";"2025-09-04 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602226 / Long:2.1380739";;;;"todo el dia";1
3640409;203131;24878;2;"2025-09-04 14:00:00";"2025-09-04 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602226 / Long:2.1380739";;;;"todo el dia";1
3640410;203131;24878;3;"2025-09-04 15:00:00";"2025-09-04 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602226 / Long:2.1380739";;;;"todo el dia";1
3640411;203131;24878;1;"2025-09-04 20:00:00";"2025-09-04 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602226 / Long:2.1380739";;;;"todo el dia";1
3644374;203131;24878;0;"2025-09-05 09:00:00";"2025-09-05 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602258 / Long:2.1380878";;;;"todo el dia";1
3644375;203131;24878;2;"2025-09-05 14:00:00";"2025-09-05 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602258 / Long:2.1380878";;;;"todo el dia";1
3644376;203131;24878;3;"2025-09-05 15:00:00";"2025-09-05 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602258 / Long:2.1380878";;;;"todo el dia";1
3644377;203131;24878;1;"2025-09-05 20:00:00";"2025-09-05 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602258 / Long:2.1380878";;;;"todo el dia";1
3647782;203131;24878;0;"2025-09-08 09:00:00";"2025-09-08 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602285 / Long:2.1380862";;;;"todo el dia";1
3647783;203131;24878;2;"2025-09-08 14:00:00";"2025-09-08 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602285 / Long:2.1380862";;;;"todo el dia";1
3647784;203131;24878;3;"2025-09-08 15:00:00";"2025-09-08 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602285 / Long:2.1380862";;;;"todo el dia";1
3647785;203131;24878;1;"2025-09-08 20:00:00";"2025-09-08 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602285 / Long:2.1380862";;;;"todo el dia";1
3653376;203131;24878;0;"2025-09-09 15:00:00";"2025-09-09 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602197 / Long:2.1380852";;;;"solo tarde";1
3653377;203131;24878;1;"2025-09-09 20:00:00";"2025-09-09 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602197 / Long:2.1380852";;;;"solo tarde";1
3655834;203131;24878;0;"2025-09-10 09:00:00";"2025-09-10 09:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602219 / Long:2.1380939";;;;"todo el dia";1
3655835;203131;24878;2;"2025-09-10 14:00:00";"2025-09-10 14:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602219 / Long:2.1380939";;;;"todo el dia";1
3655836;203131;24878;3;"2025-09-10 15:00:00";"2025-09-10 15:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602219 / Long:2.1380939";;;;"todo el dia";1
3655837;203131;24878;1;"2025-09-10 20:00:00";"2025-09-10 20:00:00";90.173.187.34;Ordenador;"Chrome 139";"Lat:41.3602219 / Long:2.1380939";;;;"todo el dia";1
3664621;203131;24878;0;"2025-09-12 09:00:00";"2025-09-12 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.360224 / Long:2.1380831";;;;"todo el dia";1
3664622;203131;24878;2;"2025-09-12 14:00:00";"2025-09-12 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.360224 / Long:2.1380831";;;;"todo el dia";1
3664623;203131;24878;3;"2025-09-12 15:00:00";"2025-09-12 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.360224 / Long:2.1380831";;;;"todo el dia";1
3664624;203131;24878;1;"2025-09-12 20:00:00";"2025-09-12 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.360224 / Long:2.1380831";;;;"todo el dia";1
3668287;203131;24878;0;"2025-09-15 09:00:00";"2025-09-15 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.3602163 / Long:2.1380819";;;;"todo el dia";1
3668288;203131;24878;2;"2025-09-15 14:00:00";"2025-09-15 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.3602163 / Long:2.1380819";;;;"todo el dia";1
3668289;203131;24878;3;"2025-09-15 15:00:00";"2025-09-15 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.3602163 / Long:2.1380819";;;;"todo el dia";1
3668290;203131;24878;1;"2025-09-15 20:00:00";"2025-09-15 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.3602163 / Long:2.1380819";;;;"todo el dia";1
3672773;203131;24878;0;"2025-09-16 09:00:00";"2025-09-16 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359787060528106 / Long:2.1370677981596375";;;;"todo el dia";1
3672774;203131;24878;2;"2025-09-16 14:00:00";"2025-09-16 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359787060528106 / Long:2.1370677981596375";;;;"todo el dia";1
3672775;203131;24878;3;"2025-09-16 15:00:00";"2025-09-16 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359787060528106 / Long:2.1370677981596375";;;;"todo el dia";1
3672776;203131;24878;1;"2025-09-16 20:00:00";"2025-09-16 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359787060528106 / Long:2.1370677981596375";;;;"todo el dia";1
3679755;203131;24878;0;"2025-09-17 15:00:00";"2025-09-17 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359965787512245 / Long:2.1374297940601794";;;;"solo tarde";1
3679756;203131;24878;1;"2025-09-17 20:00:00";"2025-09-17 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359965787512245 / Long:2.1374297940601794";;;;"solo tarde";1
3684797;203131;24878;0;"2025-09-18 15:00:00";"2025-09-18 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35994364490745 / Long:2.1373654898415877";;;;"solo tarde";1
3684798;203131;24878;1;"2025-09-18 20:00:00";"2025-09-18 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35994364490745 / Long:2.1373654898415877";;;;"solo tarde";1
3687637;203131;24878;0;"2025-09-19 09:00:00";"2025-09-19 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35990273085526 / Long:2.137291419569943";;;;"TODO EL DIA";1
3687638;203131;24878;2;"2025-09-19 14:00:00";"2025-09-19 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35990273085526 / Long:2.137291419569943";;;;"TODO EL DIA";1
3687639;203131;24878;3;"2025-09-19 15:00:00";"2025-09-19 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35990273085526 / Long:2.137291419569943";;;;"TODO EL DIA";1
3687640;203131;24878;1;"2025-09-19 20:00:00";"2025-09-19 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35990273085526 / Long:2.137291419569943";;;;"TODO EL DIA";1
3690072;208673;24878;0;"2025-09-18 15:00:00";"2025-09-18 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35992230615773 / Long:2.1373569351551702";;;;"solo tarde";1
3690073;208673;24878;1;"2025-09-18 20:00:00";"2025-09-18 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.35992230615773 / Long:2.1373569351551702";;;;"solo tarde";1
3690078;208673;24878;0;"2025-09-19 15:00:00";"2025-09-19 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359793858244345 / Long:2.1370909532446465";;;;"solo tarde";1
3690079;208673;24878;1;"2025-09-19 20:00:00";"2025-09-19 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359793858244345 / Long:2.1370909532446465";;;;"solo tarde";1
3691748;203131;24878;0;"2025-09-22 09:00:00";"2025-09-22 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359954058496555 / Long:2.137417524057665";;;;"todo el dia";1
3691749;203131;24878;2;"2025-09-22 14:00:00";"2025-09-22 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359954058496555 / Long:2.137417524057665";;;;"todo el dia";1
3691750;203131;24878;3;"2025-09-22 15:00:00";"2025-09-22 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359954058496555 / Long:2.137417524057665";;;;"todo el dia";1
3691751;203131;24878;1;"2025-09-22 20:00:00";"2025-09-22 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359954058496555 / Long:2.137417524057665";;;;"todo el dia";1
3693550;208673;24878;0;"2025-09-22 15:00:00";"2025-09-22 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat: / Long:";;;;"turno tarde";1
3693551;208673;24878;1;"2025-09-22 20:00:00";"2025-09-22 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat: / Long:";"2025-09-22 15:00:29";208673;90.173.187.34;"solo tarde";1
3696265;203131;24878;0;"2025-09-23 09:00:00";"2025-09-23 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359907804790474 / Long:2.137261424514746";;;;"todo el dia";1
3696266;203131;24878;2;"2025-09-23 14:00:00";"2025-09-23 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359907804790474 / Long:2.137261424514746";;;;"todo el dia";1
3696267;203131;24878;3;"2025-09-23 15:00:00";"2025-09-23 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359907804790474 / Long:2.137261424514746";;;;"todo el dia";1
3696268;203131;24878;1;"2025-09-23 20:00:00";"2025-09-23 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359907804790474 / Long:2.137261424514746";;;;"todo el dia";1
3699625;208673;24878;0;"2025-09-23 15:00:00";"2025-09-23 15:00:00";90.173.187.34;Ordenador;"Chrome 140";;;;;"turno tarde ";1
3699626;208673;24878;1;"2025-09-23 20:00:00";"2025-09-23 20:00:00";90.173.187.34;Ordenador;"Chrome 140";;;;;"turno tarde ";1
3705772;203131;24878;0;"2025-09-25 09:00:00";"2025-09-25 09:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359904513157986 / Long:2.137315154821143";;;;"todo el dia";1
3705773;203131;24878;2;"2025-09-25 14:00:00";"2025-09-25 14:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359904513157986 / Long:2.137315154821143";;;;"todo el dia";1
3705774;203131;24878;3;"2025-09-25 15:00:00";"2025-09-25 15:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359904513157986 / Long:2.137315154821143";;;;"todo el dia";1
3705775;203131;24878;1;"2025-09-25 20:00:00";"2025-09-25 20:00:00";90.173.187.34;Ordenador;"Chrome 140";"Lat:41.359904513157986 / Long:2.137315154821143";;;;"todo el dia";1
